date,month,venue,R,prediction_file,result_file,prediction_mode,ticket_count,tickets,actual,payout_yen,actual_popularity,hit,hit_ticket_index,hit_role,investment_yen,return_yen,profit_yen,classification,classification_source,weather,wind_direction,wind_mps,wave_cm,display_full,st_full,odds_full,actual_1boat_win,ticket_1boat_head_count,danger_popularity_raw,hole_candidate_raw,display_entry_changed,actual_entry_changed,display_f_count,actual_f_count,st_abs_delta_avg,st_large_delta_count,winner_motor_2rate
2026-08-20,2026-08,児島,12,2026-08-20-kojima-predictions.txt,2026-08-20-kojima-results.txt,展示反映/不明,10,1-2-4|1-4-2|4-1-2|2-1-4|1-3-4|4-2-1|1-4-5|3-1-4|4-5-2|5-4-1,1-2-4,650,1,1,1,厚め,1000,650,-350,TICKET_HIT,recomputed_ticket,取得済み,南西,1.0,1.0,1,1,1,1,4,1号艇 米丸乃絵の絶対視,5号艇 堀之内紀代子,0,0,0,0,0.0933,1,32.62
2026-08-20,2026-08,丸亀,1,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-5-3|5-1-3|1-5-6|5-1-6|1-3-5|5-3-1|1-6-5|5-6-1|5-6-3|5-3-6,1-5-3,710,2,1,1,厚め,1000,710,-290,TICKET_HIT,recomputed_ticket,取得済み,北西,2.0,2.0,1,1,1,1,4,①原村の頭固定。,⑥三嶌さらら。,0,0,1,0,0.15,3,46.05
2026-08-20,2026-08,丸亀,2,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-3-5|3-1-5|1-5-3|3-5-1|1-3-2|3-1-2|1-5-2|3-5-2|3-4-5|3-5-4,1-3-5,830,1,1,1,厚め,1000,830,-170,TICKET_HIT,recomputed_ticket,取得済み,西,3.0,3.0,1,1,1,1,4,①谷口佳蓮の頭固定。,⑤西村美智子。,0,0,1,0,0.1483,5,40.64
2026-08-20,2026-08,丸亀,3,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,2-1-6|1-2-6|2-6-1|1-6-2|2-1-5|2-5-6|1-5-6|2-6-5|2-5-3|1-5-3,1-2-4,2040,4,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,西,2.0,2.0,1,1,1,1,4,⑥森高の頭。,⑤大廣。,0,0,1,0,0.0583,1,34.51
2026-08-20,2026-08,丸亀,4,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,3-1-2|3-2-1|1-3-2|3-1-4|1-3-4|3-4-1|3-2-5|1-2-3|3-4-5|3-5-4,1-2-5,9720,34,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,西,1.0,1.0,1,1,1,1,3,⑥重成。,②松下。,0,0,0,0,0.0483,1,31.0
2026-08-20,2026-08,丸亀,5,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-5-6|5-1-6|1-6-5|5-6-1|1-2-5|5-2-6|1-5-2|5-1-2|5-6-4|5-4-6,1-5-6,1070,1,1,1,厚め,1000,1070,70,TICKET_HIT,recomputed_ticket,取得済み,西,1.0,1.0,1,1,1,1,4,④今村の頭。,⑤水谷。,1,0,0,0,0.0833,2,31.9
2026-08-20,2026-08,丸亀,6,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-3-2|3-1-2|1-2-3|3-2-1|1-3-4|3-1-4|1-2-5|3-2-5|3-5-1|3-5-2,1-3-2,370,1,1,1,厚め,1000,370,-630,TICKET_HIT,recomputed_ticket,取得済み,西,2.0,2.0,1,1,1,1,4,③西岡の頭固定。,⑤三嶌さらら。,0,0,0,0,0.065,1,40.29
2026-08-20,2026-08,丸亀,7,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-3-4|1-4-3|3-1-4|1-3-6|1-4-6|3-4-1|1-5-4|3-1-6|3-4-5|3-5-4,1-5-2,6950,31,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,西,2.0,2.0,1,1,1,1,5,⑥中村日向の頭。,④井上茂。,0,0,1,0,0.1067,3,39.25
2026-08-20,2026-08,丸亀,8,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-5-6|1-6-5|1-3-5|5-1-6|1-5-3|5-1-3|1-3-6|5-6-1|5-6-3|5-3-6,1-5-3,1590,5,1,5,本線,1000,1590,590,TICKET_HIT,recomputed_ticket,取得済み,西,1.0,1.0,1,1,1,1,5,⑥嶋義信の頭。,⑤秋山広一。,0,0,0,0,0.1117,4,33.65
2026-08-20,2026-08,丸亀,9,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-2-3|1-3-2|2-1-3|1-2-4|2-3-1|2-1-4|1-4-3|2-3-4|2-4-3|2-4-6,2-4-3,16580,40,1,9,大穴,1000,16580,15580,TICKET_HIT,recomputed_ticket,取得済み,西,2.0,2.0,1,1,1,0,4,①重成の絶対固定。,②西丸敦基。,0,0,1,0,0.0667,0,42.48
2026-08-20,2026-08,丸亀,10,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-4-2|1-2-4|4-1-5|1-4-5|4-1-2|1-5-4|4-5-1|1-2-6|4-5-6|4-6-5,1-3-6,5300,19,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,西,1.0,1.0,1,1,1,1,5,④西岡の頭固定。,⑤宮崎奨。,0,0,2,0,0.0533,0,36.97
2026-08-20,2026-08,丸亀,11,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-2-4|1-4-2|1-2-5|2-1-4|1-4-5|2-1-5|1-5-4|2-4-1|2-4-5|2-5-4,1-4-2,690,2,1,2,厚め,1000,690,-310,TICKET_HIT,recomputed_ticket,取得済み,北西,1.0,1.0,1,1,1,1,5,④濱野の頭。,⑤西丸侑太朗。,0,0,1,0,0.1283,4,35.47
2026-08-20,2026-08,丸亀,12,2026-08-20-marugame-predictions.txt,2026-08-20-marugame-results.txt,事前予想,10,1-2-3|1-3-2|1-4-3|3-1-4|1-3-5|3-1-5|1-5-3|3-4-1|3-5-4|3-4-5,3-1-4,2790,8,1,4,本線,1000,2790,1790,TICKET_HIT,recomputed_ticket,取得済み,西,1.0,1.0,1,1,1,0,5,②今村の頭。,⑤松下知幸。,0,0,2,0,0.1083,4,38.77
2026-08-20,2026-08,大村,1,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-5-3|5-1-3|1-3-5|5-3-1|1-4-5|3-1-5|5-4-3|4-1-5|4-5-3|3-5-4,3-1-5,1170,1,1,6,中穴,1000,1170,170,TICKET_HIT,recomputed_ticket,取得済み,南,2.0,1.0,1,1,1,0,3,①浦田の頭固定,④大月,0,0,0,0,,0,39.66
2026-08-20,2026-08,大村,2,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,3-6-1|6-3-1|3-1-6|6-1-3|3-6-4|6-4-3|3-4-6|6-3-5|3-5-6|6-5-4,3-4-6,350,1,1,7,中穴,1000,350,-650,TICKET_HIT,recomputed_ticket,取得済み,南東,2.0,1.0,1,1,1,0,0,①増田,⑥村岡,0,0,0,0,,0,37.93
2026-08-20,2026-08,大村,3,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-4-6|4-1-6|1-6-4|4-6-1|1-4-2|6-1-4|4-2-6|1-2-4|6-4-2|4-6-2,3-4-1,8040,30,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南東,2.0,1.0,1,1,1,0,4,⑥赤坂の頭固定,④品田,0,0,0,0,,0,26.79
2026-08-20,2026-08,大村,4,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-3-6|1-6-3|6-1-3|1-2-6|3-1-6|6-3-1|1-3-2|2-1-6|6-2-3|2-6-1,3-1-2,4200,20,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,南,2.0,1.0,1,1,1,0,4,③國崎の頭,②山崎,0,0,0,0,,0,50.85
2026-08-20,2026-08,大村,5,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-4-3|4-1-3|1-4-5|4-3-1|4-1-5|1-3-4|3-1-4|4-5-1|4-6-5|4-5-6,4-5-1,2850,10,1,8,中穴,1000,2850,1850,TICKET_HIT,recomputed_ticket,取得済み,南東,2.0,1.0,1,1,1,0,3,③森,⑥樋口,0,0,0,0,,0,45.0
2026-08-20,2026-08,大村,6,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-2-3|1-3-2|2-1-3|1-2-6|1-6-2|2-3-1|3-1-2|1-3-6|2-6-1|6-2-1,3-1-5,1190,5,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南東,1.0,1.0,1,1,1,0,5,③高倉の頭,⑥池田,0,0,0,0,,0,29.63
2026-08-20,2026-08,大村,7,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-6-3|1-3-6|1-2-6|1-6-2|1-5-6|1-3-2|1-6-5|1-2-3|6-1-3|6-3-1,1-3-2,780,2,1,6,中穴,1000,780,-220,TICKET_HIT,recomputed_ticket,取得済み,南東,2.0,1.0,1,1,1,1,8,②近藤,⑥谷川,0,0,0,0,,0,28.3
2026-08-20,2026-08,大村,8,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-2-3|2-1-3|2-3-1|1-3-2|2-1-5|3-2-1|2-5-1|1-2-5|3-2-5|3-5-2,1-3-2,1200,4,1,4,本線,1000,1200,200,TICKET_HIT,recomputed_ticket,取得済み,南,2.0,1.0,1,1,1,1,3,①池田の頭固定,③上瀧,0,0,0,0,,0,14.0
2026-08-20,2026-08,大村,9,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-5-4|1-4-5|1-6-5|5-1-4|1-5-6|4-1-5|5-4-1|1-4-6|4-5-6|5-4-6,4-5-1,4530,23,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,南,1.0,1.0,1,1,0,0,5,②堀本,④広瀬,0,1,0,0,,0,32.14
2026-08-20,2026-08,大村,10,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-2-6|2-1-6|1-6-2|2-6-1|1-3-6|1-4-6|2-1-4|6-1-2|6-2-1|2-6-4,3-1-5,12070,31,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,1.0,1.0,1,1,0,0,4,①國崎の頭固定,⑥藤田,0,0,0,0,,0,23.64
2026-08-20,2026-08,大村,11,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-4-6|1-3-4|4-1-6|1-6-4|1-3-6|4-1-3|1-4-2|4-6-1|4-6-3|6-4-1,1-5-3,4050,13,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,1.0,1.0,1,1,0,1,5,②樅山,④大野,0,0,0,0,,0,33.33
2026-08-20,2026-08,大村,12,2026-08-20-omura-predictions.txt,2026-08-20-omura-results.txt,事前予想,10,1-4-5|1-2-4|1-4-2|1-5-4|4-1-5|1-3-4|4-5-1|5-1-4|4-5-2|5-4-1,1-3-4,910,1,1,6,中穴,1000,910,-90,TICKET_HIT,recomputed_ticket,取得済み,南,1.0,1.0,1,1,0,1,5,⑥高倉,④村岡,0,0,0,0,,0,45.0
2026-08-20,2026-08,下関,1,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-2-3|2-1-3|1-3-2|2-1-5|1-2-5|2-3-1|3-1-2|1-5-2|3-2-5|2-5-6,1-3-6,3450,13,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南,2.0,2.0,1,1,1,1,4,1橋口真樹の頭固定,2渡邉健,0,0,2,0,0.15,3,46.58
2026-08-20,2026-08,下関,2,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,3-1-6|3-6-1|1-3-6|6-3-1|3-2-6|6-1-3|1-6-3|3-6-2|6-3-5|3-5-6,1-3-6,1290,3,1,3,本線,1000,1290,290,TICKET_HIT,recomputed_ticket,取得済み,南,2.0,2.0,1,1,1,1,2,1田中太一郎,3川口貴久,0,0,1,0,0.0883,3,21.31
2026-08-20,2026-08,下関,3,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,3-1-5|1-3-5|3-5-1|1-5-3|3-1-2|5-3-1|1-3-2|3-2-5|5-1-3|3-5-4,1-2-5,610,2,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南,2.0,2.0,1,1,1,1,3,2百武翔,3今出晋二,0,0,1,0,0.1267,4,31.75
2026-08-20,2026-08,下関,4,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-5-3|1-3-5|5-1-3|1-5-6|1-3-6|5-3-1|3-1-5|5-1-6|3-5-6|5-6-1,4-5-6,5380,24,0,,,1000,0,-1000,DATA_HOLD,summary_v2,取得済み,南東,3.0,3.0,1,1,1,0,4,2折下寛法,5佐々木大河,0,0,1,0,0.055,0,39.39
2026-08-20,2026-08,下関,5,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-3-6|3-1-6|1-6-3|3-6-1|1-3-2|6-1-3|6-3-1|3-1-4|3-6-4|6-3-4,3-6-1,6850,27,1,4,本線,1000,6850,5850,TICKET_HIT,recomputed_ticket,取得済み,南東,2.0,2.0,1,1,1,0,3,2三好勇人,3本村大,1,0,4,0,0.08,2,42.42
2026-08-20,2026-08,下関,6,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,2-1-4|2-4-1|2-1-5|2-4-5|1-2-4|4-2-1|2-5-6|4-2-5|4-5-2|2-6-4,1-2-4,1180,3,1,5,本線,1000,1180,180,TICKET_HIT,recomputed_ticket,取得済み,南東,2.0,2.0,1,1,1,1,1,1上田隆章,4上田洋平,0,0,2,0,0.0683,2,41.79
2026-08-20,2026-08,下関,7,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,3-1-6|1-3-6|3-1-2|1-3-2|3-6-1|6-3-1|3-4-1|1-6-3|3-4-6|6-3-4,3-2-6,3000,13,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南東,2.0,2.0,1,1,1,0,3,,,1,0,0,0,0.1133,5,57.97
2026-08-20,2026-08,下関,8,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-4-6|4-1-6|1-4-3|4-1-3|1-6-4|4-6-1|6-1-4|1-3-4|4-6-3|6-4-1,2-1-3,43130,67,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,南東,3.0,3.0,1,1,1,0,4,,,0,0,0,0,0.0633,1,24.68
2026-08-20,2026-08,下関,9,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-4-6|1-6-4|1-3-4|4-1-6|1-4-3|4-1-3|6-1-4|1-5-4|4-6-1|4-5-6,1-2-4,4000,16,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南東,3.0,3.0,1,1,1,1,5,,,0,0,1,0,0.1283,5,25.64
2026-08-20,2026-08,下関,10,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-3-5|1-5-3|1-3-4|3-1-5|1-4-3|3-5-1|5-1-3|1-5-6|5-3-1|3-5-4,3-1-5,2600,9,1,4,本線,1000,2600,1600,TICKET_HIT,recomputed_ticket,取得済み,南東,4.0,4.0,1,1,1,0,5,,,0,0,1,0,0.1417,5,36.36
2026-08-20,2026-08,下関,11,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-3-4|1-4-3|1-3-6|1-4-6|1-3-5|3-1-4|1-6-3|4-1-3|3-4-1|4-3-1,1-4-3,750,2,1,2,厚め,1000,750,-250,TICKET_HIT,recomputed_ticket,取得済み,南東,4.0,4.0,1,1,1,1,6,,,0,0,0,0,0.1167,4,51.47
2026-08-20,2026-08,下関,12,2026-08-20-shimonoseki-predictions.txt,2026-08-20-shimonoseki-results.txt,事前予想,10,1-5-2|1-2-5|1-5-4|5-1-2|1-2-4|5-1-4|1-4-5|1-5-3|5-2-1|5-4-1,1-2-6,900,2,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南東,4.0,4.0,0,0,1,1,6,,,1,0,3,0,0.11,2,39.71
2026-08-20,2026-08,多摩川,1,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,2-1-4|2-4-1|2-1-5|2-5-1|1-2-4|4-2-1|2-4-5|5-2-4|4-5-2|5-4-2,2-3-6,5230,21,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南東,1.0,2.0,1,1,1,0,1,①塚田,④三浦,0,0,0,0,,0,55.81
2026-08-20,2026-08,多摩川,2,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,4-1-6|4-6-1|1-4-6|6-4-1|4-1-2|1-6-4|4-6-5|6-1-4|6-4-5|4-5-6,6-1-4,10470,42,1,8,中穴,1000,10470,9470,TICKET_HIT,recomputed_ticket,取得済み,西,4.0,2.0,1,1,1,0,2,③片岡,④佐藤,0,0,0,0,,0,29.73
2026-08-20,2026-08,多摩川,3,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,1-4-3|1-3-4|4-1-3|1-4-5|4-3-1|3-1-4|4-1-5|1-5-4|4-3-5|3-4-5,1-4-2,910,3,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,東,2.0,2.0,1,1,1,1,4,②高山,⑤尾形,0,0,0,0,,0,39.51
2026-08-20,2026-08,多摩川,4,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,1-3-2|1-2-3|1-3-6|1-2-6|3-1-6|3-1-2|1-6-3|6-1-3|3-6-1|6-3-1,1-2-3,590,1,1,2,厚め,1000,590,-410,TICKET_HIT,recomputed_ticket,取得済み,南西,3.0,2.0,1,1,1,1,5,④若林麗,⑥杉山,0,0,0,0,,0,45.12
2026-08-20,2026-08,多摩川,5,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,5-1-4|1-5-4|5-4-1|1-4-5|4-5-1|4-1-5|5-3-4|1-5-3|4-5-3|5-4-3,1-5-6,1150,3,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,2.0,2.0,1,1,1,1,3,①角谷,④樋口,0,0,0,0,,0,30.43
2026-08-20,2026-08,多摩川,6,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,5-3-6|3-5-6|5-3-2|3-5-2|5-6-3|3-6-5|6-5-3|2-3-5|6-3-5|2-5-6,1-5-6,3550,12,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,1.0,2.0,1,1,1,1,0,①菅沼,⑤福島,0,0,0,0,,0,37.8
2026-08-20,2026-08,多摩川,7,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,1-2-6|2-1-6|1-6-2|2-6-1|1-2-3|6-1-2|6-2-1|2-1-3|6-3-2|3-6-2,3-1-5,26660,68,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,2.0,2.0,1,1,1,0,3,,⑥若林,0,0,0,0,,0,37.5
2026-08-20,2026-08,多摩川,8,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,4-1-3|1-4-3|4-1-6|1-4-6|4-3-1|1-3-4|4-6-1|3-4-1|6-4-3|4-6-3,1-5-6,5890,20,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,2.0,2.0,1,1,1,1,3,,③若林麗,0,0,0,0,,0,35.71
2026-08-20,2026-08,多摩川,9,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,3-1-4|3-4-1|1-3-4|3-1-5|1-3-5|4-3-1|3-5-4|5-3-1|4-5-3|5-4-3,3-4-5,8670,36,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,南,3.0,2.0,1,1,1,0,2,,④海老澤,0,0,0,0,,0,40.26
2026-08-20,2026-08,多摩川,10,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,1-3-4|3-1-4|1-2-3|3-4-1|2-1-3|4-3-1|3-2-4|2-3-4|4-2-3|4-3-2,1-3-4,700,3,1,1,厚め,1000,700,-300,TICKET_HIT,recomputed_ticket,取得済み,南,1.0,2.0,1,1,1,1,2,,④宮下,0,0,0,0,,0,29.73
2026-08-20,2026-08,多摩川,11,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,1-2-3|1-2-4|2-1-3|1-3-2|2-1-4|1-2-6|3-1-2|4-2-1|3-4-2|4-3-2,1-2-3,760,2,1,1,厚め,1000,760,-240,TICKET_HIT,recomputed_ticket,取得済み,南,1.0,2.0,1,1,1,1,4,,⑥山田竜一,0,0,0,0,,0,37.04
2026-08-20,2026-08,多摩川,12,2026-08-20-tamagawa-predictions.txt,2026-08-20-tamagawa-results.txt,事前予想,10,1-2-4|1-4-2|1-2-5|1-5-2|2-1-4|4-1-2|2-1-5|1-4-5|4-5-1|5-4-1,1-6-2,7320,20,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南,1.0,2.0,1,1,1,1,5,,⑤黒井,0,0,0,0,,0,40.85
2026-08-20,2026-08,戸田,1,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,4-2-6|4-6-2|2-4-6|4-3-6|4-1-6|3-4-6|6-4-2|2-3-4|6-3-4|3-6-2,5-6-1,49980,106,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,北北西,1.0,1.0,1,1,1,0,0,①堂原,⑥乃村,0,0,0,0,,0,0.0
2026-08-20,2026-08,戸田,2,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,5-1-2|5-2-1|1-5-2|2-5-1|5-3-1|3-5-1|1-3-5|5-1-6|3-5-6|5-6-3,3-2-1,7380,43,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,西北西,1.0,1.0,1,1,1,0,2,①野中の逃げ固定,⑥竹内,0,0,0,0,,0,6.25
2026-08-20,2026-08,戸田,3,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,1-2-6|2-1-6|1-6-2|2-6-1|6-1-2|6-2-1|1-4-6|2-4-6|5-6-2|6-5-1,1-6-4,2590,3,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,北北西,1.0,1.0,1,1,1,1,3,⑤今井の頭評価,⑥常住,0,0,0,0,,0,42.86
2026-08-20,2026-08,戸田,4,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,1-2-3|1-3-2|2-1-3|1-2-5|1-5-2|3-1-2|2-3-1|5-1-2|3-5-1|5-3-2,1-2-4,1340,1,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,北北西,2.0,1.0,1,1,1,1,4,⑥鳥本の機力だけを見た評価,③鈴木,0,0,0,0,,0,0.0
2026-08-20,2026-08,戸田,5,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,4-1-5|1-4-5|4-5-1|1-4-6|4-1-6|1-2-4|5-4-1|4-2-5|6-4-5|5-6-4,1-2-4,1160,2,1,6,中穴,1000,1160,160,TICKET_HIT,recomputed_ticket,取得済み,北北西,1.0,1.0,1,1,1,1,3,①相原の逃げ固定,⑥金田,0,0,0,0,,0,60.0
2026-08-20,2026-08,戸田,6,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,2-1-3|1-2-3|2-3-1|1-3-2|3-2-1|3-1-2|2-1-5|1-2-5|5-2-3|3-5-2,1-2-3,950,2,1,2,厚め,1000,950,-50,TICKET_HIT,recomputed_ticket,取得済み,無風,0.0,0.0,1,1,1,1,3,①内山の逃げ固定,⑤山本,0,0,0,0,,0,55.56
2026-08-20,2026-08,戸田,7,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,1-2-5|1-5-2|1-3-5|2-1-5|1-5-3|3-1-5|5-1-2|2-5-1|3-5-1|5-3-6,1-2-3,620,1,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,無風,0.0,0.0,1,1,1,1,4,,⑤江藤,0,0,0,0,,0,42.86
2026-08-20,2026-08,戸田,8,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,3-1-4|3-4-1|1-3-4|3-1-2|1-4-3|4-3-1|3-6-1|1-3-6|5-3-4|4-5-3,1-3-6,1230,3,1,8,中穴,1000,1230,230,TICKET_HIT,recomputed_ticket,取得済み,西北西,2.0,1.0,1,1,1,1,3,,④野中,0,0,0,0,,0,33.33
2026-08-20,2026-08,戸田,9,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,4-1-5|1-4-5|4-5-1|1-5-4|5-4-1|2-1-4|4-2-5|5-1-4|5-4-6|5-2-4,2-1-5,2050,4,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,北北西,1.0,1.0,1,1,1,0,2,,⑤柴田,0,0,0,0,,0,6.25
2026-08-20,2026-08,戸田,10,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,3-1-5|1-3-5|3-5-1|1-5-3|5-3-1|5-1-3|3-4-5|1-3-4|4-3-5|4-5-3,6-5-1,23620,63,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,北北西,3.0,1.0,1,1,1,0,3,,④高橋,0,0,0,0,,0,0.0
2026-08-20,2026-08,戸田,11,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,1-2-3|1-3-2|2-1-3|1-2-5|1-5-2|3-1-2|2-3-1|5-1-2|3-5-2|5-3-1,4-2-1,16610,52,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,北北西,1.0,1.0,1,1,1,0,4,,⑤永嶋,0,0,0,0,,0,35.29
2026-08-20,2026-08,戸田,12,2026-08-20-toda-predictions.txt,2026-08-20-toda-results.txt,事前予想,10,1-3-4|1-4-3|3-1-4|1-3-5|4-1-3|3-4-1|4-3-1|1-5-3|5-3-1|3-5-4,1-5-4,3550,12,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,北北西,2.0,1.0,1,1,1,1,4,,⑤赤羽,0,0,0,0,,0,60.0
2026-08-20,2026-08,徳山,1,2026-08-20-tokuyama-predictions.txt,2026-08-20-tokuyama-results.txt,展示反映/不明,10,1-4-5|1-5-4|1-2-4|1-4-2|4-1-5|5-1-4|1-5-2|4-5-1|5-4-1|4-1-6,1-2-5,1150,4,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,東,2.0,2.0,1,1,1,1,5,2大田。2コースでも平均ST0.20で、4早川の伸び攻めを受けやすい。,4早川、5桂林。4は伸◎、5はモーター50.00で展開差し。,0,0,0,0,,0,45.45
